customer_id,customer_name,country_id,cust_type_id
3473,Jasmine Salinas,642,2
3474,Terry Berry,136,4
3475,Destiny Williams,535,1
3476,Russell Ryan,704,2
3477,Christy Nguyen,710,4
3478,Julie Harrell,646,4
3479,Terry Bowman,233,2
3480,Joshua Mckinney,250,3
3481,Miss Courtney Young DVM,524,3
3482,Christine Young,28,4
3483,David Sanchez,624,1
3484,Patrick Turner,732,4
3485,John Martin,10,2
3486,Edgar Anderson,580,3
3487,Jeffrey Villa,178,3
3488,Dr. Joseph Wade,324,3
3489,Denise Walters,584,2
3490,Misty Tucker,854,4
3491,Elizabeth Hamilton,332,2
3492,Kathleen Williams,92,1
3493,Sara Webb,212,1
3494,Heather Lawson DVM,458,4
3495,Carrie Green DVM,728,2
3496,Lisa Martinez,44,3
3497,Andrew Waters,586,3
3498,Tara Holmes,850,3
3499,Megan Baxter,492,3
3500,Stephanie Douglas,266,3
3501,Ryan Davis,430,2
3502,John Graves,334,2
3503,John Parker,624,4
3504,Mark Turner,776,2
3505,Megan Aguirre,528,1
3506,Jeffrey Walsh,642,1
3507,Patricia Jacobs,826,3
3508,Leslie Vargas,340,2
3509,Carrie Parker,694,3
3510,Eric Moody,882,2
3511,Amy Ellison,581,2
3512,Drew Weiss,174,1
3513,Keith Miller,380,3
3514,Katie Daniel,598,3
3515,Shannon Frank,430,2
3516,Kimberly Smith,528,1
3517,Joseph Armstrong,882,4
3518,Anne Parsons,440,4
3519,Jessica Rivera,178,3
3520,Sandra Jones,266,2
3521,James Morse,462,1
3522,Edward Herman,40,1
3523,Sarah Wilson,56,1
3524,Ryan Kim,270,3
3525,Benjamin Pugh,608,1
3526,Samantha Watson,642,3
3527,Katherine Cox,788,4
3528,Tyler Vasquez,504,4
3529,Richard Brooks,10,3
3530,Tyler English,634,4
3531,Heather Smith,434,1
3532,Marissa Ortega,108,1
3533,Jeff Jennings,384,3
3534,Suzanne Haynes,646,4
3535,Brandon Davis,104,3
3536,William Miles,90,3
3537,Miguel Jennings,140,3
3538,Anthony Johnson,372,1
3539,Martin Williams,512,2
3540,Alicia Bryan,74,1
3541,Christopher Evans,748,4
3542,Matthew Silva,499,2
3543,Kathleen Butler,10,1
3544,James Morgan,166,4
3545,Dominic Kirk,86,4
3546,Bruce Wells,688,1
3547,Alexandra Bennett,832,4
3548,Michael Melendez,212,2
3549,Elizabeth Rodriguez,104,3
3550,Vicki Warren,798,3
3551,Luis Navarro,360,2
3552,Cynthia Jones,276,4
3553,Scott Collier,64,1
3554,Tiffany Bailey,458,1
3555,Melinda Valenzuela,212,2
3556,David Wilson,504,1
3557,Jo Phelps,583,4
3558,Kim Adams,184,4
3559,Christine Morgan,528,2
3560,Jennifer Mendez,764,1
3561,John Wilson,203,1
3562,Dr. Savannah Glass,188,3
3563,Dr. Jacob Meyer,566,4
3564,John Morrison,44,2
3565,Matthew Sanford,36,3
3566,Edward Baker,478,2
3567,Rebecca Stuart,818,1
3568,Madison Dunn,296,4
3569,April Meadows,554,2
3570,Matthew Green,348,4
3571,Christopher Maynard,156,2
3572,Bailey White,426,2
3573,Danielle Vaughn,652,1
3574,Nathan Edwards,234,1
3575,Matthew Cooper,458,1
3576,Sandra Graham,192,1
3577,Tracie Richardson,524,1
3578,Jennifer Lewis,204,2
3579,Charles Munoz,152,2
3580,Grace Ross,800,1
3581,Todd Smith,10,1
3582,Marcus Hernandez,566,1
3583,Lisa Hernandez,826,2
3584,Tanya Combs,332,4
3585,Christina Knight,300,4
3586,Katherine Monroe,408,4
3587,Mason Porter,372,1
3588,Erin Sexton,192,4
3589,Jonathan Campbell,92,3
3590,Steven Jensen,376,2
3591,Nicole Mcneil,458,1
3592,Stephen Wells,585,3
3593,Adrian Crawford,356,2
3594,Dalton Conley,634,2
3595,Gabrielle Norman,533,3
3596,Jennifer Hill,352,1
3597,Maria Rogers DDS,508,3
3598,John Alvarez,268,4
3599,Samantha Hartman,266,4
3600,April Burns,92,1
3601,Robert Coleman,760,3
3602,James Thompson,548,1
3603,Zachary Nixon,508,1
3604,Crystal Hernandez,218,1
3605,Rebecca Brady,40,4
3606,Lynn Rodriguez,688,3
3607,Christopher Turner,304,2
3608,Elaine Mcmahon,344,2
3609,James Robinson,788,1
3610,Heather Bishop,807,4
3611,John Chavez,276,3
3612,Anthony Rogers,554,2
3613,Harry Hopkins,328,3
3614,Heather Vega,440,2
3615,April Mcdonald,480,4
3616,Dalton Little,16,3
3617,David Riggs,643,4
3618,Debra Carpenter,28,4
3619,Vanessa Simmons,858,1
3620,Christopher Nelson,368,4
3621,Christopher Moreno DDS,336,2
3622,Robin Morales,634,4
3623,Douglas Martinez,624,2
3624,Brandon Hernandez,860,4
3625,Carl Daniels,398,3
3626,Patricia Riggs,748,2
3627,Cory Carney,50,1
3628,Jonathan Simpson,583,4
3629,Tammy Bond,275,1
3630,Susan Ali,642,1
3631,Jessica Harrison,428,1
3632,Rebecca Hill,531,3
3633,Ryan Thomas,268,4
3634,Todd Martin,643,1
3635,Denise Price,678,3
3636,Daniel Sampson,831,4
3637,Karen Foley,531,1
3638,Christopher Davis,408,1
3639,Robin Lowe,662,4
3640,Paul Burch,591,4
3641,Deborah Terry,620,1
3642,Joseph Goodman,340,1
3643,Andrea Stewart,364,4
3644,Ashley Lin,470,1
3645,Autumn Cruz,784,3
3646,Sara Jacobs,492,1
3647,Mr. Christopher Crawford,430,2
3648,Hannah Campbell,682,3
3649,Brian Young DDS,470,1
3650,Summer Benson,581,4
3651,Beverly Turner DDS,204,2
3652,Shannon Pineda,238,4
3653,Susan Garza,690,4
3654,Sarah Sharp,52,1
3655,Chase Watson,702,3
3656,Charlotte Barnett,554,2
3657,Suzanne Hutchinson,234,1
3658,Kenneth Thomas,834,1
3659,Ellen Oneal,586,1
3660,Christian Riddle,586,2
3661,Susan Reese,772,1
3662,Jason Chen,478,2
3663,Tracy Brewer,356,4
3664,Kimberly Jones,634,2
3665,Alexis Sullivan,124,3
3666,Richard Pace,360,2
3667,Cesar Dunn,268,4
3668,Stacey Mahoney,894,2
3669,Alexandra Gonzalez,204,2
3670,Cynthia Robinson,894,1
3671,Alexandria Riddle,417,2
3672,Austin Wagner,31,4
3673,Katelyn Lee,686,2
3674,Natalie Garcia,600,3
3675,Benjamin Williamson,646,1
3676,Jean Torres,674,4
3677,Samantha Murphy,706,3
3678,Sharon Tran,72,4
3679,Michael Smith,624,4
3680,Lynn Jones,52,2
3681,Hector Oconnor,548,1
3682,Michael Phillips,818,1
3683,Lisa Rivera,434,4
3684,Richard Conway,410,1
3685,Jared Strickland V,624,2
3686,Shannon Herrera,214,3
3687,Daniel Smith,148,2
3688,Nicole Johnson,762,3
3689,Brianna Diaz,170,3
3690,Ruben Atkins,704,3
3691,Michelle Stark,470,1
3692,Pamela Cantrell,554,3
3693,Abigail Cruz,24,3
3694,Jessica Armstrong,156,3
3695,Robin Mccarthy,334,1
3696,Mark Stafford,748,4
3697,Barry Johnson,554,4
3698,Nathaniel Eaton,212,3
3699,Cynthia Thompson,558,4
3700,Carol Harris,408,4
3701,Dawn Avery,324,2
3702,Brandi Reed,583,4
3703,Nicholas Lawson,248,1
3704,Brett Robinson,312,4
3705,Bradley Schwartz,442,2
3706,Lisa Ware,20,3
3707,Marcus Gonzales,540,1
3708,Debra Wilkins,304,3
3709,Stephen Nelson,288,2
3710,Mr. John Monroe,266,2
3711,Derek Arnold,540,2
3712,Ruth Bishop,882,3
3713,Erin Jones,144,3
3714,Justin Walker,624,2
3715,Anna Bell,192,4
3716,Julie Holt,688,4
3717,Rachel Austin,535,4
3718,Christopher Ward,72,3
3719,Alan Murphy,682,1
3720,Ellen Maxwell,612,1
3721,Danielle Brown,320,3
3722,Sandra York,520,4
3723,James Reed,262,4
3724,Julia Thompson,558,3
3725,Melissa Estes,418,1
3726,Elizabeth Robertson,246,3
3727,Connor Barrett,31,1
3728,Jason Richmond,578,3
3729,William Ortiz,788,2
3730,Pam Smith,887,4
3731,Steven Ellison,480,3
3732,Brenda Smith,833,3
3733,Bernard Garcia,496,1
3734,Kyle Medina,508,1
3735,Teresa Mann,340,3
3736,Nicholas Hartman,262,2
3737,Crystal Bailey,144,3
3738,Anthony Ruiz,388,4
3739,Elizabeth Villa,324,4
3740,Miss Lori Marquez,533,4
3741,John Smith,372,3
3742,Maria Steele,250,4
3743,Roberto Pham,184,1
3744,Anne Reese,196,2
3745,Julie Thompson,260,1
3746,Tyler Harrell,581,2
3747,Brittney Thompson,524,3
3748,Christopher Bernard,68,3
3749,Thomas Oliver,316,2
3750,William Paul MD,440,3
3751,Edward West,612,3
3752,Kevin Green,417,2
3753,Patrick Moore,458,3
3754,Steven George,492,1
3755,Tyler Gonzalez,56,1
3756,Kyle Fritz,580,3
3757,Kimberly Cross,535,2
3758,Jason Gonzalez,96,3
3759,Rachel Cohen,728,2
3760,Kristina Camacho,862,3
3761,Christine Powers,70,3
3762,Yolanda Perry,704,3
3763,Amy Ellis,705,1
3764,Kevin Garcia,442,3
3765,Justin Oliver,729,4
3766,Dr. Tiffany Yang PhD,446,4
3767,Christina Dunlap,10,3
3768,Mike Cox,752,1
3769,Joseph Ponce,728,2
3770,Tasha Smith,260,1
3771,Jonathan Phillips,760,4
3772,Jennifer Kramer,84,2
3773,Katrina Sanchez,598,3
3774,David Rowe,598,2
3775,Sean Reid,604,3
3776,Stacy Jones,410,4
3777,Christopher Wolfe,260,2
3778,James Kelly,332,2
3779,Angela Rivera,729,3
3780,Sarah Gonzalez,268,4
3781,Damon Thompson,858,2
3782,Stephen Johnson,724,3
3783,Todd Gutierrez,756,1
3784,Anne Dunn,558,3
3785,Leslie Hunt,348,3
3786,Gregory Pena,120,1
3787,James Bender,410,4
3788,Tammy Freeman,184,4
3789,Jeremy Nunez,470,3
3790,Tyler Johnson,660,3
3791,Michael Valdez,500,4
3792,Shane Newman,166,4
3793,Roger Kelley,608,3
3794,Thomas Burton,312,3
3795,Michael Rodriguez,796,1
3796,John Lopez Jr.,72,3
3797,Jasmine Harper,578,4
3798,Stephanie Knight,50,1
3799,Matthew Hall,320,2
3800,Mark Ortiz,404,2
3801,Rebecca Valentine,260,4
3802,Danielle Larsen,581,1
3803,Tina Riley,304,3
3804,Kari Guzman,64,1
3805,Leonard Pittman,862,4
3806,Lisa Smith,250,4
3807,Tyler Waller,624,4
3808,Robert Pruitt,662,1
3809,Samuel Collins,634,2
3810,William Norton,112,3
3811,Tonya Bryant,654,2
3812,Kyle Herrera,776,1
3813,Sandra Schroeder,214,3
3814,Jay Benson,104,1
3815,Tanner Mcgrath,258,1
3816,Jacqueline Rodgers,729,2
3817,Wesley King,418,1
3818,Sean Kidd,562,3
3819,Kristin Taylor,68,2
3820,Diana Smith,422,1
3821,Catherine Holmes,442,1
3822,Lance Thomas,678,2
3823,Brittany Cruz,68,2
3824,Cindy Henderson,417,3
3825,Elizabeth Johnson,112,4
3826,David Holt,840,3
3827,Andrew Turner DVM,702,2
3828,Anthony Gomez,70,4
3829,Abigail Pope,50,3
3830,Shannon Stewart,584,2
3831,Micheal Sanchez,442,2
3832,Kimberly Martin,12,1
3833,Matthew Lopez,831,1
3834,Seth Aguilar,196,4
3835,Darren Wells,430,2
3836,Joshua Nelson,48,4
3837,Heather Schneider,100,4
3838,Julie Lucas,612,1
3839,Mary Bailey,316,4
3840,Robin Williams,324,3
3841,Shannon Lewis,703,1
3842,Ryan Foster,60,1
3843,Miranda Francis,400,2
3844,Ariana Cruz,238,4
3845,James Montoya,508,3
3846,James Walsh,336,1
3847,Cynthia Johnson,266,1
3848,Jaime Maynard,348,3
3849,Destiny Espinoza,348,1
3850,Michelle Padilla,90,3
3851,Darren Blake,570,3
3852,Brandi Reed,156,4
3853,James Russell,634,3
3854,Matthew Archer,414,3
3855,Elizabeth Whitehead,32,4
3856,Timothy Velasquez,336,3
3857,Kristen Walters,428,2
3858,James Thompson,729,1
3859,Crystal Diaz,233,1
3860,Alexis Gonzales,192,3
3861,Deborah Leonard,663,1
3862,Edward Schultz,533,4
3863,Jennifer Burnett,414,4
3864,Johnny Moreno,654,3
3865,Julia Gonzalez,887,1
3866,Christina Lindsey,826,2
3867,Bryan Lawson,480,3
3868,Scott Garza,804,3
3869,Frank Gibson,454,4
3870,Kathy Thomas,659,2
3871,Sandra Cannon,762,3
3872,Sherry Hopkins,690,2
3873,Timothy Obrien,430,2
3874,Sarah Williams,376,2
3875,Erin Hanna,392,2
3876,George Page,688,3
3877,Charles Cabrera,516,2
3878,Karen Allen,140,4
3879,Ashley Cortez,32,1
3880,Brian Crawford,554,4
3881,Jeffery Cooper,678,3
3882,Mary Scott,148,2
3883,Sarah Porter,616,2
3884,Christopher Miller,174,3
3885,John Black,580,1
3886,Jeremy Stanley,328,1
3887,William Bridges,705,4
3888,Sherry Williams,231,4
3889,Lauren Schaefer,275,3
3890,Robert Alvarez,10,3
3891,Tina Bass,704,3
3892,Joanna Morales,372,4
3893,Michael Ramirez,48,2
3894,April Coleman,826,3
3895,Brandon Ray,296,4
3896,Amy Campbell,760,1
3897,Kristina Garcia,324,3
3898,Reginald Graham,203,3
3899,Omar Mullins,44,1
3900,Leon Burch,226,4
3901,Nancy Flores,504,2
3902,Donald Cabrera,570,4
3903,Ashley Cervantes,70,2
3904,Lauren Singleton,56,2
3905,Nicole Gallegos,626,1
3906,John West,624,4
3907,Michelle Sanders,784,3
3908,Anthony Howard,535,2
3909,Daniel Medina,854,3
3910,Anthony Woods,795,2
3911,John Johnson,268,2
3912,Michael Ramos,710,3
3913,Ann Nichols,422,1
3914,Julie Crawford,760,4
3915,Jacob Stafford,60,2
3916,Amy Payne,784,3
3917,Nicole Stewart,120,4
3918,Stephanie Fowler,90,4
3919,Mr. Martin Zuniga,585,2
3920,Tara Edwards,74,2
3921,Jesus Miller,392,2
3922,Douglas Huang,470,2
3923,Melinda Harvey,248,1
3924,Lisa Rhodes,380,3
3925,April Underwood,404,1
3926,Margaret Johnson,535,1
3927,Andrea Roberts,548,3
3928,Alyssa Clark,624,2
3929,Jennifer Drake,686,3
3930,Aaron Yu,882,2
3931,Melanie Gonzalez,834,1
3932,Zoe Fuller,729,3
3933,Cindy Thomas,144,1
3934,Kevin Stephens,442,4
3935,Leonard Jenkins,288,4
3936,Julia Wilson,86,2
3937,Kim Thomas,356,4
3938,Thomas Carter,531,3
3939,Michael Reed,608,4
3940,Suzanne Morrison,208,2
3941,Eric Horton,694,4
3942,Christopher Thomas,320,1
3943,Jacob Phillips,68,2
3944,Dr. Heidi Myers MD,762,1
3945,Jason Gonzalez,260,1
3946,Erica Montgomery,410,3
3947,Jennifer Conner,196,4
3948,Derek Jones,258,1
3949,Alice Myers,12,1
3950,Jessica Santana,116,1
3951,Joseph Goodman,332,4
3952,Christy Harris,340,1
3953,Tony Mcdonald,558,4
3954,Lauren Bailey,231,1
3955,Jason Powers,516,2
3956,Sarah Griffin,768,2
3957,Gabriel Macias,56,2
3958,Gina Delgado,598,1
3959,Theresa Mckenzie,170,3
3960,Vanessa Frost,796,1
3961,Henry Jones,442,3
3962,Aaron Stone,724,4
3963,Jacob Bond,807,4
3964,Jeremiah Jimenez,598,3
3965,Jeremiah Hernandez,356,1
3966,Stephanie Vance,292,4
3967,Becky Buck,10,2
3968,Thomas Bell,585,3
3969,Megan Ramirez,484,2
3970,Bailey Gonzalez,882,3
3971,David Kim,768,2
3972,Mr. Benjamin Roberts,414,3
3973,Joshua Peterson,404,4
3974,Kristy Bauer,175,4
3975,Jose Schaefer,408,3
3976,Lauren Singh,795,2
3977,Maria Diaz,242,4
3978,Andrew Johnston,178,3
3979,April Macdonald,254,4
3980,Audrey Morales,372,4
3981,Aaron Kramer,384,1
3982,Christopher Parker,388,4
3983,Katherine Herrera,732,3
3984,Johnny Evans,72,2
3985,Amanda Young,512,1
3986,Jeremy Young,208,1
3987,David Thomas,404,2
3988,Dustin Young,308,1
3989,Janice Miller,581,1
3990,Julia Kent,426,3
3991,Richard Sexton,86,3
3992,John Campbell,705,1
3993,Ryan Harris,112,2
3994,Doris Woodward,581,3
3995,Patrick Murray,894,3
3996,Christina Jones,466,1
3997,Andrea Pennington,222,1
3998,Patrick Brown,662,1
3999,Brandon Robertson,480,1
4000,Joel Waters,608,3
4001,Linda Rose,535,2
4002,Alicia Copeland,784,1
4003,Christopher Murray,831,3
4004,Kimberly Richardson,430,2
4005,Michele Young,512,4
4006,Jennifer Brown,372,2
4007,Susan Clark,72,1
4008,John Clarke,434,2
4009,Mary Green,729,2
4010,John Jennings,716,2
4011,Sarah Wood,426,3
4012,Patrick Mahoney,56,2
4013,Sierra Flores,666,4
4014,Bradley Sanchez,417,3
4015,Monique Rivers,418,3
4016,Kayla Smith,192,3
4017,Kyle French,191,4
4018,Jacqueline Hernandez,254,3
4019,Jasmine Sanders,364,1
4020,Vanessa Velasquez,663,3
4021,Luis Harrison,752,3
4022,Katherine Skinner,670,1
4023,Cameron Howell,500,3
4024,Kimberly Adams,258,4
4025,Diana Johnson,308,2
4026,Nancy Collins,634,4
4027,Marcus Brooks,702,3
4028,Trevor Davis,554,3
4029,Patrick Reed,466,3
4030,Shelley Livingston DDS,499,3
4031,Jonathan Poole,398,3
4032,Shawn Mccoy,234,2
4033,Victoria Espinoza,76,1
4034,Andrea Reed,586,2
4035,Andrew Parker,238,4
4036,Melissa Turner,50,4
4037,Tina Anderson,418,3
4038,Trevor Duke,492,1
4039,William Newman,703,3
4040,Douglas Scott,516,2
4041,Charles Simmons,70,2
4042,Robert Roy,410,1
4043,Ricardo Harris,686,2
4044,Laurie Vazquez,860,3
4045,Diane Powell,792,2
4046,Rodney Vincent,646,1
4047,Peter James,398,1
4048,Madeline Smith,659,2
4049,Terry Wiley,764,2
4050,Robert Jackson,458,3
4051,Vanessa Mcfarland,248,4
4052,Marissa Chavez,324,4
4053,Nicole Garcia,860,2
4054,Wendy Diaz,158,1
4055,Patrick Duarte,585,4
4056,Kara Anderson,226,4
4057,Stephen Daugherty,140,4
4058,Douglas Anderson,234,4
4059,Michelle Thompson,320,4
4060,Angela Davis,60,1
4061,Dawn King,332,4
4062,Justin Gonzalez,591,2
4063,Bailey Duncan,566,2
4064,Aimee Leach,882,1
4065,Audrey Ramos,591,3
4066,Joshua Wells,417,1
4067,Stephanie Estrada,492,1
4068,Jim Tyler,440,2
4069,Jeremy Phillips,178,4
4070,Janice Knight,232,2
4071,Austin Nguyen,442,4
4072,Anthony Farmer,585,1
4073,Claire Miller,574,2
4074,Nicholas Campbell,246,4
4075,Nancy Cisneros,442,3
4076,Larry Smith,591,4
4077,Jill Sandoval,426,4
4078,Scott Williams,858,1
4079,Tristan Burnett,368,4
4080,Robert Hill,262,4
4081,Christina Miller,498,4
4082,Richard Maxwell,148,2
4083,Susan Stewart,174,4
4084,Jake Smith,638,3
4085,Jason Melendez,430,1
4086,James Li,591,3
4087,Steven Le,876,4
4088,James Manning,862,3
4089,Rebecca Roberts,90,1
4090,Hayley Gutierrez,300,3
4091,William Gonzales,248,1
4092,Randall Hoffman,732,1
4093,Valerie Cunningham,643,3
4094,Cathy Peters,242,2
4095,Judy Haynes,242,1
4096,Chloe Sharp,162,3
4097,Kevin Brown,704,2
4098,David Flores,418,1
4099,Christopher Peterson,417,3
4100,Kenneth Morrison,100,4
4101,Kyle Gallagher,152,3
4102,Cynthia Woods,795,3
4103,Angela Norris,308,2
4104,Madeline Thomas,562,2
4105,Lori Reese,231,1
4106,Lisa Johnson,826,3
4107,John Phillips,90,4
4108,Bradley Lopez,233,2
4109,Charles Wright,376,3
4110,Brianna Osborne,728,2
4111,Jeremy Rodriguez,694,2
4112,Mary Cameron,212,1
4113,Amy Garza,414,4
4114,Martin Sandoval,203,4
4115,Krista Jimenez,570,4
4116,Thomas Ward,574,1
4117,Rebecca Day,499,3
4118,Matthew Rodriguez,174,3
4119,Christopher Mullen,32,3
4120,Patricia Martinez,203,3
4121,Mrs. Christina Fields,887,3
4122,Christopher Hudson,188,1
4123,John Dunlap,780,4
4124,Henry Villanueva,562,2
4125,Scott Wu,50,4
4126,Karen Mills,454,2
4127,Debbie Boyle,662,3
4128,Alex Mcdonald,674,2
4129,Taylor Miller,531,1
4130,Timothy Hester,10,3
4131,Melissa Vaughan,626,1
4132,Rebecca Cook,598,4
4133,Emily Mcdaniel,474,4
4134,Nathan Brown,74,3
4135,David Goodwin,84,2
4136,Lisa Chapman,499,4
4137,Scott Adams,76,4
4138,Jessica Moran,242,2
4139,Mark Turner,156,2
4140,Stephen Jordan,372,2
4141,Jason Hammond,706,1
4142,Isaiah Robinson,554,2
4143,Alex Miller,500,4
4144,Tricia Miller,792,2
4145,Mariah Jackson,616,3
4146,Douglas Anderson,624,3
4147,Brian Curtis,74,1
4148,Kyle Day,72,4
4149,Devon Hernandez,218,1
4150,Susan Copeland,795,2
4151,Kyle Anderson,191,4
4152,John Zimmerman,833,2
4153,Julie Jones,496,3
4154,Brooke Marquez,418,1
4155,Ethan Palmer,258,2
4156,Joshua Morris,470,1
4157,Stephanie Foster,344,1
4158,Sabrina Davis,112,2
4159,Gerald Taylor,276,1
4160,Veronica Tran,446,4
4161,Annette Rogers,233,3
4162,Kathleen Harris,533,2
4163,Erica Tran,188,2
4164,Frank Graham,180,2
4165,Andrew Smith,862,4
4166,Mary Bates,574,2
4167,John Carey,70,1
4168,Amy Mcintosh,616,4
4169,Lauren Stanley,348,1
4170,Christopher Cook,580,3
4171,Anna Cole,678,1
4172,Kevin Jackson,428,2
4173,Danielle Brown,796,3
4174,Shawn Williams,534,1
4175,Andrew Moore,442,1
4176,Dennis Harrington,148,4
4177,Sheila Smith,654,4
4178,Savannah Perez,729,2
4179,Daniel Ware,204,2
4180,Michelle Andrews,732,2
4181,Michael Carter,288,4
4182,Michele Hoover,498,2
4183,Andrew Castro,748,2
4184,Jodi Figueroa,710,3
4185,Erica Johnson,170,1
4186,Emily Torres,858,4
4187,Peter Gonzalez,268,1
4188,Scott Lynch,630,2
4189,Alexander Gibson,175,1
4190,Christie Holmes,834,3
4191,Heidi Castillo,646,3
4192,Thomas Marshall,180,2
4193,Jimmy Stevenson,807,1
4194,Karen Fuller,654,3
4195,Kevin Thompson,642,2
4196,Roger Beck,208,2
4197,Sarah Chase,690,1
4198,Jeanette Watson,204,3
4199,Anne Williams,16,1
4200,Faith Mills,276,2
4201,Jennifer Molina,612,3
4202,Samantha French,288,4
4203,Stacy Stewart,887,1
4204,Jerry Barber,512,2
4205,Heather Cooper,804,3
4206,Brett Mcintyre,51,4
4207,Nicholas Gordon,554,1
4208,Jenny Bishop,24,4
4209,Scott Escobar,534,4
4210,Benjamin Hansen,242,3
4211,Adam Wilson,581,3
4212,Christopher Watkins,548,4
4213,Nicholas Johnson,504,2
4214,Richard Ferguson,818,1
4215,Jennifer Sanders,44,1
4216,Joseph Jensen,188,4
4217,Hannah Delgado MD,894,4
4218,Kristie Miller,604,4
4219,Jill Parks,426,4
4220,Dave Cantu,702,4
4221,Drew Gibbs,732,4
4222,Travis Graham,638,2
4223,Jeremy Thompson,328,2
4224,Lori Miller,832,3
4225,Alexander Coleman,208,3
4226,Stephen Taylor,70,1
4227,Christopher Weiss,762,4
4228,Taylor Morgan,659,4
4229,Stephanie Sawyer,724,4
4230,Dawn Gonzalez,410,4
4231,Jennifer Murphy,44,1
4232,Justin Bennett,418,2
4233,Richard Wright,744,4
4234,Colleen Alvarado,348,3
4235,Eric Martin,748,1
4236,Stephen Gonzales,662,1
4237,Keith White,860,3
4238,James Kelly,178,4
4239,Lawrence Hernandez,304,3
4240,Patricia Carroll,450,1
4241,Mrs. Claire Parker,454,2
4242,Vincent Lopez,729,1
4243,Brittany Harrell,652,1
4244,Chad Perez,508,1
4245,Tanya Cochran,566,2
4246,Melody Brown,178,1
4247,James Stone,344,2
4248,Jordan Cooper,616,2
4249,Ralph Holland,704,3
4250,Frank Martinez,166,3
4251,Laura Duncan,840,3
4252,Robert Myers,800,3
4253,Joseph Hayes,654,3
4254,Tiffany Osborne,418,1
4255,Daisy Lopez,266,2
4256,Michelle Rodriguez,643,1
4257,Angela Baldwin,364,3
4258,Gregory Bush,48,3
4259,Michelle Hess,850,3
4260,Kevin Miller,148,1
4261,Anne Potter,670,3
4262,Catherine Henderson,840,4
4263,Gabrielle West DDS,156,4
4264,Patricia Kelly,729,1
4265,Jennifer Lowe,24,2
4266,Samantha Vasquez,417,4
4267,Joseph Walker,398,2
4268,Valerie Clark,136,1
4269,Norman Smith,535,3
4270,Lisa Compton,104,4
4271,Justin Munoz,64,2
4272,Charles Hayes,166,3
4273,Heather Hill,580,4
4274,Bethany Dawson,344,1
4275,Jeremy Bowers,478,4
4276,Daniel Green,16,1
4277,Matthew Doyle,270,3
4278,Jose Graves,862,4
4279,Jasmine Smith,100,2
4280,Mark Burgess,384,2
4281,Belinda Foster,876,3
4282,Christina Walters,428,1
4283,Sarah Martinez,48,4
4284,Phillip Floyd,438,1
4285,Sarah Jefferson,56,3
4286,Erin Schneider,798,2
4287,Rebecca Kim,686,3
4288,Mark Hogan,44,3
4289,Breanna Wells,376,2
4290,Jimmy Silva,170,1
4291,Emily Allen,178,2
4292,Richard Boyle,56,1
4293,Krista Stephens,500,2
4294,Tony Anderson,548,3
4295,Dennis Gonzalez,768,3
4296,Craig Francis,578,1
4297,Jonathan Collins,60,4
4298,Charles Shaw,548,3
4299,Jacob Shaffer,796,2
4300,Kyle Swanson,704,3
4301,Christopher Daniels,254,2
4302,Michael Wagner,670,1
4303,Christian Alvarez,688,4
4304,Rachel Shields,768,2
4305,Laura Holder,608,1
4306,Kristy Kelley,800,2
4307,Phillip Cole,616,1
4308,Sarah Reyes,56,3
4309,Chelsey Estrada,496,2
4310,Alexa Richards,288,1
4311,Danielle Steele,292,3
4312,Paula Campbell,616,4
4313,Matthew Wright,581,3
4314,Michael Baldwin,304,4
4315,Justin Reed,376,2
4316,William Manning,768,1
4317,Joshua Keller,612,3
4318,Brian Chapman,352,1
4319,Glenn Weber,36,3
4320,Krystal Martin,566,2
4321,Angel Ferguson,634,1
4322,Katelyn Martin,694,2
4323,John Gregory,780,1
4324,Patricia Fuller,52,3
4325,Jocelyn Caldwell,92,2
4326,Jennifer Taylor,616,3
4327,Melinda Coleman,158,2
4328,James Warner,608,4
4329,Renee Delgado,254,1
4330,Todd Short,192,2
4331,Erica Johnson,16,2
4332,Jacob White,32,3
4333,Margaret Weiss,818,1
4334,Timothy Clark,233,3
4335,Patrick Burch,776,2
4336,Travis Burns,276,3
4337,Chad Cooper,192,2
4338,David Brown,232,1
4339,Keith Thompson,584,4
4340,Mercedes Stephenson,8,1
4341,James Davidson,231,3
4342,Jamie Hale,31,3
4343,Debra Scott,729,3
4344,Brandi Lopez,20,1
4345,Brad Clark,496,4
4346,Jennifer Pham,352,1
4347,Jeff Patton,158,4
4348,Rebecca Ramos,28,1
4349,Holly Moody,834,4
4350,Joanna Garza,31,2
4351,Bobby Bradley,12,2
4352,Nancy Doyle,356,4
